id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,sending network coverage,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,note1,note2,receiving network coverage,receiving method,cash pickup location,date,corridor
920162887,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,ARM,Armenia,Europe & Central Asia,Lower middle income,IBRD,..,MoneyGram ,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,194.01,64.67,0.00,1.58,30800.00,500.00,RUB,517.36,64.67,0.00,1.68,64.67,Yes,,,,Cash,Agent,28/Jul/2016,RUSARM
920162888,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,ARM,Armenia,Europe & Central Asia,Lower middle income,IBRD,..,Unistream,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,"219,88 ",64.67,0.00,1.70,30800.00,500.00,RUB,549.70,64.67,0.00,1.78,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSARM
920162889,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD,..,Blizko,Money Transfer Operator,Cash,Agent,Medium,Less than one hour,12300.00,200.00,RUB,110.00,64.67,0.00,0.89,30800.00,500.00,RUB,240.00,64.67,0.00,0.78,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSAZE
920162890,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD,..,Contact,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,129.34,64.67,0.00,1.05,30800.00,500.00,RUB,323.35,64.67,0.00,1.05,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSAZE
920162891,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD,..,Interexpress,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,184.50,64.67,0.00,1.50,30800.00,500.00,RUB,462.00,64.67,0.00,1.50,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSAZE
920162892,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD,..,Leader,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,129.34,64.67,0.00,1.05,30800.00,500.00,RUB,308.00,64.67,0.00,1.00,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSAZE
920162893,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD,..,Leader alfa-click,Money Transfer Operator,Bank account transfer,Internet,Medium,Same day,12300.00,200.00,RUB,297.48,64.67,0.00,2.42,30800.00,500.00,RUB,743.71,64.67,0.00,2.41,64.67,Yes,,,,Cash,Agent,28/Jul/2016,RUSAZE
920162894,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD,..,MoneyGram ,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,194.01,64.67,0.00,1.58,30800.00,500.00,RUB,517.36,64.67,0.00,1.68,64.67,Yes,,,,Cash,Agent,28/Jul/2016,RUSAZE
920162895,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,194.01,64.67,0.00,1.58,30800.00,500.00,RUB,485.03,64.67,0.00,1.57,64.67,Yes,"In this corridor RSPs send and pay out in RUB, At the point of collection, the money may be converted to the local currency, Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency, The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending,",,High,Cash,Agent,28/Jul/2016,RUSAZE
920162896,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD,..,Zolotaya Korona,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,123.00,64.67,0.00,1.00,30800.00,500.00,RUB,308.00,64.67,0.00,1.00,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSAZE
920162897,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD,..,Zolotaya Korona (retail),Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,123.00,64.67,0.00,1.00,30800.00,500.00,RUB,308.00,64.67,0.00,1.00,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSAZE
920162898,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD,..,Anelik,Money Transfer Operator,Cash,Agent,High,Next day,12300.00,200.00,RUB,284.55,64.67,0.00,2.31,30800.00,500.00,RUB,549.70,64.67,0.00,1.78,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,Medium,Cash,Agent,28/Jul/2016,RUSBLR
920162899,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD,..,Blizko,Money Transfer Operator,Cash,Agent,Medium,Less than one hour,12300.00,200.00,RUB,110.00,64.67,0.00,0.89,30800.00,500.00,RUB,240.00,64.67,0.00,0.78,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSBLR
920162900,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD,..,Contact,Money Transfer Operator,Cash,Agent,High,Next day,12300.00,200.00,RUB,129.34,64.67,0.00,1.05,30800.00,500.00,RUB,323.35,64.67,0.00,1.05,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSBLR
920162901,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD,..,MoneyGram ,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,194.01,64.67,0.00,1.58,30800.00,500.00,RUB,517.36,64.67,0.00,1.68,64.67,Yes,,,,Cash,Agent,28/Jul/2016,RUSBLR
920162902,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD,..,Unistream,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,"219,88 ",64.67,0.00,1.70,30800.00,500.00,RUB,549.70,64.67,0.00,1.78,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSBLR
920162903,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,194.01,64.67,0.00,1.58,30800.00,500.00,RUB,485.03,64.67,0.00,1.57,64.67,Yes,"In this corridor RSPs send and pay out in RUB, At the point of collection, the money may be converted to the local currency, Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency, The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending,",,High,Cash,Agent,28/Jul/2016,RUSBLR
920162904,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD,..,Zolotaya Korona,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,123.00,64.67,0.00,1.00,30800.00,500.00,RUB,308.00,64.67,0.00,1.00,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSBLR
920162905,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD,..,Zolotaya Korona (retail),Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,123.00,64.67,0.00,1.00,30800.00,500.00,RUB,308.00,64.67,0.00,1.00,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSBLR
920162906,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,EST,Estonia,..,High Income: OECD,..,..,Anelik,Money Transfer Operator,Cash,Agent,High,Next day,12300.00,200.00,RUB,297.48,64.67,0.00,2.42,30800.00,500.00,RUB,711.37,64.67,0.00,2.31,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,Medium,Cash,Agent,28/Jul/2016,RUSEST
920162907,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,EST,Estonia,..,High Income: OECD,..,..,Contact,Money Transfer Operator,Cash,Agent,High,Next day,12300.00,200.00,RUB,297.48,64.67,0.00,2.42,30800.00,500.00,RUB,485.03,64.67,0.00,1.57,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,Medium,Cash,Agent,28/Jul/2016,RUSEST
920162908,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,EST,Estonia,..,High Income: OECD,..,..,MoneyGram ,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,1293.40,64.67,0.00,10.52,30800.00,500.00,RUB,2069.44,64.67,0.00,6.72,64.67,Yes,,,,Cash,Agent,28/Jul/2016,RUSEST
920162909,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,EST,Estonia,..,High Income: OECD,..,..,MoneyGram (retail),Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,194.01,64.67,0.00,1.58,30800.00,500.00,RUB,776.04,64.67,0.00,2.52,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,Medium,Cash,Agent,28/Jul/2016,RUSEST
920162910,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,EST,Estonia,..,High Income: OECD,..,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,258.68,64.67,0.00,2.10,30800.00,500.00,RUB,646.70,64.67,0.00,2.10,64.67,Yes,"In this corridor RSPs send and pay out in RUB, At the point of collection, the money may be converted to the local currency, Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency, The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending,",,High,Cash,Agent,28/Jul/2016,RUSEST
920162911,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD,..,Anelik,Money Transfer Operator,Cash,Agent,High,Next day,12300.00,200.00,RUB,284.55,64.67,0.00,2.31,30800.00,500.00,RUB,549.70,64.67,0.00,1.78,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,Medium,Cash,Agent,28/Jul/2016,RUSGEO
920162912,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD,..,Blizko,Money Transfer Operator,Cash,Agent,Medium,Less than one hour,12300.00,200.00,RUB,110.00,64.67,0.00,0.89,30800.00,500.00,RUB,240.00,64.67,0.00,0.78,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSGEO
920162913,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD,..,Contact,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,129.34,64.67,0.00,1.05,30800.00,500.00,RUB,250.00,64.67,0.00,0.81,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSGEO
920162914,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD,..,MoneyGram ,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,194.01,64.67,0.00,1.58,30800.00,500.00,RUB,517.36,64.67,0.00,1.68,64.67,Yes,,,,Cash,Agent,28/Jul/2016,RUSGEO
920162915,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD,..,Unistream,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,129.34,64.67,0.00,1.05,30800.00,500.00,RUB,323.35,64.67,0.00,1.05,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSGEO
920162916,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,194.01,64.67,0.00,1.58,30800.00,500.00,RUB,485.03,64.67,0.00,1.57,64.67,Yes,"In this corridor RSPs send and pay out in RUB, At the point of collection, the money may be converted to the local currency, Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency, The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending,",,High,Cash,Agent,28/Jul/2016,RUSGEO
920162917,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD,..,Zolotaya Korona,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,123.00,64.67,0.00,1.00,30800.00,500.00,RUB,308.00,64.67,0.00,1.00,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSGEO
920162918,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD,..,Zolotaya Korona (retail),Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,123.00,64.67,0.00,1.00,30800.00,500.00,RUB,308.00,64.67,0.00,1.00,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSGEO
920162919,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,..,Anelik,Money Transfer Operator,Cash,Agent,High,Next day,12300.00,200.00,RUB,323.35,64.67,0.00,2.63,30800.00,500.00,RUB,646.70,64.67,0.00,2.10,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,Medium,Cash,Agent,28/Jul/2016,RUSKAZ
920162920,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,..,Contact,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,129.34,64.67,0.00,1.05,30800.00,500.00,RUB,323.35,64.67,0.00,1.05,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSKAZ
920162921,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,..,Leader,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,194.01,64.67,0.00,1.58,30800.00,500.00,RUB,462.00,64.67,0.00,1.50,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSKAZ
920162922,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,..,Leader alfa-click,Money Transfer Operator,Bank account transfer,Internet,Medium,Same day,12300.00,200.00,RUB,297.48,64.67,0.00,2.42,30800.00,500.00,RUB,743.71,64.67,0.00,2.41,64.67,Yes,,,,Cash,Agent,28/Jul/2016,RUSKAZ
920162923,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,..,MoneyGram ,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,194.01,64.67,0.00,1.58,30800.00,500.00,RUB,517.36,64.67,0.00,1.68,64.67,Yes,,,,Cash,Agent,28/Jul/2016,RUSKAZ
920162924,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,..,Unistream,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,"219,88 ",64.67,0.00,1.70,30800.00,500.00,RUB,549.70,64.67,0.00,1.78,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSKAZ
920162925,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,194.01,64.67,0.00,1.58,30800.00,500.00,RUB,485.03,64.67,0.00,1.57,64.67,Yes,"In this corridor RSPs send and pay out in RUB, At the point of collection, the money may be converted to the local currency, Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency, The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending,",,High,Cash,Agent,28/Jul/2016,RUSKAZ
920162926,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,..,Zolotaya Korona,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,123.00,64.67,0.00,1.00,30800.00,500.00,RUB,308.00,64.67,0.00,1.00,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSKAZ
920162927,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,..,Zolotaya Korona (retail),Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,123.00,64.67,0.00,1.00,30800.00,500.00,RUB,308.00,64.67,0.00,1.00,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSKAZ
920162928,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA,..,Anelik,Money Transfer Operator,Cash,Agent,High,Next day,12300.00,200.00,RUB,284.55,64.67,0.00,2.31,30800.00,500.00,RUB,549.70,64.67,0.00,1.78,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,Medium,Cash,Agent,28/Jul/2016,RUSKGZ
920162929,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA,..,Blizko,Money Transfer Operator,Cash,Agent,Medium,Less than one hour,12300.00,200.00,RUB,110.00,64.67,0.00,0.89,30800.00,500.00,RUB,240.00,64.67,0.00,0.78,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSKGZ
920162930,2016_3Q,RUS,Russian Federation,..,Upper middle income,IBRD,G8/G20,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA,..,Contact,Money Transfer Operator,Cash,Agent,High,Less than one hour,12300.00,200.00,RUB,129.34,64.67,0.00,1.05,30800.00,500.00,RUB,250.00,64.67,0.00,0.81,64.67,Yes,"In this corridor RSPs send and pay out in RUB. At the point of collection, the money may be converted to the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the RUB to the local currency. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not known by the sender at the time of sending.",,High,Cash,Agent,28/Jul/2016,RUSKGZ
